Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1622178141095
Timestamp end: 1622179941742

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      456.8   648.1    68.9   143.9   176.3   394.0   476.8   525.0   564.6   621.0   703.4   850.8  1520.7  8793.9 31171.6  91524.3    91392
read      448.6   576.1    68.9   125.1   147.6   366.5   453.5   508.8   555.2   614.8   699.8  1086.8  2019.3  5962.8 28831.0  44341.7    44328
read      462.1   657.5    74.4   122.6   144.9   367.5   460.0   518.7   566.2   628.3   724.0  1238.5  2053.7  7614.5 30995.0  47764.3    47665
read      445.6   575.6    74.4   131.4   158.9   371.5   461.0   512.2   552.2   609.1   690.1   840.1  2561.7  5818.1 28050.8  79005.0    79152
read      407.2   650.2    80.4   125.8   147.1   358.3   426.5   466.4   498.8   540.4   610.0   741.7  1309.0  6108.0 31589.9  11634.3    11613
read      510.5   467.4    74.4   172.8   225.8   463.2   546.6   600.0   643.7   706.1   803.8   973.1  1329.5  5610.5 18569.6  95910.7    96212
read      456.5   507.0    74.4   123.1   144.7   374.3   475.9   543.7   593.6   657.2   772.0  1131.9  1715.7  5320.0 25554.5  27127.3    27129
read      463.6   584.0    74.4   140.6   173.8   395.3   480.0   531.4   573.9   631.6   720.6   872.7  2265.7  6127.9 29568.1  86474.0    86430
read      464.1   718.8    74.4   125.3   148.7   369.7   463.2   518.7   564.0   625.0   709.2   944.1  2436.2  7897.5 31311.9  58684.3    58712
read      426.7   425.2    74.4   119.7   139.9   353.4   449.0   511.1   555.5   610.9   711.2  1020.9  1519.6  4772.9 12412.5  23854.3    23931
read      398.1   561.0    80.4   134.8   161.6   347.1   408.0   445.1   473.0   511.3   572.4   679.1  1877.3  5075.9 31263.5   8566.3     8445
read      472.8   650.8    74.4   127.0   150.8   373.3   466.7   523.4   571.6   634.9   728.5  1090.4  2438.3  7780.4 29913.3  55443.3    55537
read      747.2  1159.3    74.4   132.8   162.7   452.8   658.0  1094.6  1268.2  1399.0  1555.5  1855.2  3003.5 14821.9 32384.0  54587.7    54706
read     1306.5  1341.6    80.4   417.5   512.0  1219.9  1394.3  1504.1  1601.0  1746.0  2027.2  2484.6  3663.9 26936.2 35528.8  51890.7    51997
read      759.5  1637.8    74.4   140.4   175.4   482.2   649.0   777.6   894.8  1051.4  1284.7  1841.3  5590.0 30383.8 32497.1  18843.0    18803
read     1283.5  1241.0   118.1   445.2   482.7  1174.0  1373.5  1536.5  1689.5  1886.4  2138.1  2494.7  3899.7 20461.5 32814.6  88870.0    88693
read      670.5   988.6   137.8   416.7   443.1   542.6   604.5   676.4   829.7   939.6  1011.3  1099.1  1460.3 10475.0 34270.4  91007.7    91224
read      641.3   496.5   148.8   419.7   445.1   537.0   587.6   640.8   784.2   928.6  1002.0  1086.1  1385.4  6166.6 16267.6  76716.7    76765
read      629.6   632.7    80.4   375.4   423.7   536.9   591.0   639.7   710.1   883.8   984.6  1081.3  1348.6  8521.0 31263.7  80423.3    80364
read      447.3   647.6    74.4   123.0   145.7   367.2   457.6   510.5   554.5   613.1   695.9   919.0  2066.6  6571.5 31217.0  54647.7    54372
read      456.8   554.9    74.4   123.4   145.0   376.2   469.5   536.3   587.3   646.7   734.4  1122.4  1716.8  7295.6 24977.1  32534.7    32473
read      427.2   351.0    74.4   120.9   141.4   362.3   461.6   528.8   575.6   630.3   723.3  1021.8  1452.0  4003.4  6775.9  25940.7    25920
read      436.2   819.7    74.4   128.6   150.5   364.6   436.1   479.1   511.3   555.3   629.0   781.9  1977.0 10579.6 31926.2  11607.7    11574
read      603.8   535.6    74.4   303.3   372.8   527.3   592.6   652.6   721.0   833.4   946.8  1067.4  1360.7  6681.1 21732.3  98851.3    99135
read      457.9   625.7    74.4   124.2   146.1   373.7   478.2   544.9   591.8   647.9   752.5  1058.2  1629.7  7723.9 30598.1  23984.7    24026
read      509.9   711.2    74.4   155.3   199.8   445.2   534.9   590.8   632.9   685.7   775.1   958.7  1538.4  7564.8 31277.9  92192.7    92271
read      484.1   677.2    74.4   144.9   183.0   410.6   497.5   550.0   594.9   655.8   742.0   912.2  2244.0  7503.9 30279.9  88543.3    88470
read      474.5   581.9    74.4   126.4   151.2   376.7   469.8   531.1   579.4   642.1   739.8  1129.9  2510.8  6573.2 17202.6  58557.7    58597
read      470.9   649.8    68.9   138.1   170.5   394.9   484.3   536.8   579.2   635.4   721.6   882.2  2383.6  8434.5 30385.9  83254.7    83103
read      435.2   641.7    74.4   123.1   143.8   363.9   460.8   516.4   555.9   605.3   686.5   911.7  1383.3  8038.8 30989.5  19110.3    19062
read      483.3   775.8    74.4   132.3   160.7   382.4   471.5   528.4   575.3   638.1   731.3   929.4  2821.0 10784.8 32148.1  72700.0    72681
read      439.0   496.1    74.4   120.2   141.7   358.9   451.3   518.2   568.4   627.2   721.9  1133.4  1659.2  4631.3 15905.2  31009.7    30900
read      505.4   627.2    74.4   161.0   206.6   437.0   525.0   585.1   631.9   688.2   778.3   943.0  1716.3  8039.1 30819.2  94928.0    94867
read      439.7   632.5    74.4   120.3   140.5   355.4   457.1   517.5   559.3   613.1   716.1   986.8  1641.9  8084.2 30607.7  22577.0    22477
read      535.7   617.7    74.4   174.3   228.5   472.8   556.1   613.7   658.0   719.8   828.7  1002.1  1494.7  7365.7 30566.6  97508.0    97890
read      401.7   636.4    74.4   126.2   147.9   359.3   429.6   469.8   501.0   539.8   601.3   729.2  1073.6  6289.7 31661.6  11935.7    11845
read      549.3   616.8    74.4   180.2   239.8   487.7   564.6   617.3   666.4   742.3   874.8  1042.8  1558.2  7500.4 30778.3  95223.0    95363
read      473.6   660.1    74.4   144.8   181.8   409.1   492.0   540.6   582.6   641.2   734.5   893.2  1730.9  8275.6 31002.7  89996.3    90122
read      464.8   642.6    74.4   135.4   165.7   386.5   475.5   527.9   569.0   625.4   714.0   882.5  2436.5  8167.2 30022.1  81111.0    81157
read      465.2   682.5    74.4   132.9   161.5   381.7   468.7   521.3   563.3   620.7   708.5   868.6  2827.1  7533.2 29239.8  78436.7    78569
read      510.4   603.0    74.4   174.8   228.4   453.2   527.5   577.2   622.6   690.8   800.9   953.4  1290.9  7364.5 31005.9  97589.7    97434
read      445.2   550.5    74.4   119.9   140.6   357.8   451.3   519.1   569.5   630.9   737.9  1125.6  1676.2  6210.6 25949.6  29155.7    29257
read      440.3   520.3    74.4   121.4   143.6   365.3   452.7   509.5   559.3   620.2   707.5  1114.8  1839.4  4768.0 22965.4  41771.0    42139
read      445.0   594.5    74.4   122.2   143.3   365.6   470.2   531.9   574.5   628.5   732.8  1019.4  1587.4  6696.3 29649.2  21392.0    21444
read      418.9   402.4    74.4   122.5   143.5   364.8   460.6   515.4   552.9   600.2   685.3   905.3  1323.2  4591.1 11889.2  18327.3    18314
read      450.8   538.6    68.9   122.7   144.5   368.3   460.8   518.9   567.7   629.2   719.4  1085.3  2074.1  5545.1 22870.3  49183.3    49203
read      468.0   702.1    74.4   139.2   171.9   392.5   479.9   529.9   569.7   624.1   708.9   872.5  2274.9  9707.6 29622.7  88045.3    87787
read      455.7   690.4    74.4   131.7   159.3   373.7   459.2   510.3   550.3   607.8   689.8   834.1  2736.4  8138.5 30072.5  77682.7    77490
read      427.4   430.0    80.4   123.5   144.1   370.2   461.5   514.4   550.5   601.0   692.3   895.0  1402.0  5959.0 11536.9  16510.3    16464
read      439.9   707.7    74.4   120.5   141.4   355.9   451.1   511.2   553.1   603.1   679.8   954.5  1545.0 10478.3 31527.0  23455.0    23314
read      449.2   486.6    74.4   141.5   174.4   390.2   480.0   533.9   577.5   633.1   713.1   854.9  1645.0  4492.0 18252.9  88591.7    88655
read      422.7   410.4    74.4   120.6   141.1   357.9   448.8   516.0   562.1   615.8   691.4  1023.5  1524.1  3443.1 11520.4  28317.3    28245
read      458.9   626.8    74.4   121.4   143.0   368.4   456.1   516.3   567.4   628.6   722.0  1201.0  1963.0  7673.0 27751.4  40643.3    40610
read      470.9   686.1    74.4   133.0   161.4   381.8   472.5   528.8   573.5   632.2   718.8   893.6  2760.4  7504.0 30489.3  76893.3    77039
read      450.4   558.8    68.9   122.5   144.6   371.4   460.8   523.4   572.4   630.9   720.3  1088.0  1728.2  7577.8 19263.7  34782.3    35056
read      448.2   583.1    68.9   122.7   143.7   364.2   462.9   529.3   576.5   632.5   731.2  1079.4  1595.3  7204.6 27860.8  26742.3    26782
read      459.0   623.8    74.4   123.9   146.5   367.3   460.3   515.9   560.3   619.9   705.0  1028.1  2313.2  7118.3 29021.3  53203.7    53121
read      415.8   506.0    74.4   123.1   143.9   367.0   454.5   503.2   538.5   584.1   674.1   850.7  1246.0  5003.4 29521.3  15107.7    15035
read      455.5   586.7    74.4   123.1   144.0   366.8   457.4   525.2   577.4   638.6   735.5  1181.3  1770.8  6941.0 20267.9  33833.7    33766
read      526.4   611.8    74.4   188.3   246.3   461.8   529.2   577.3   625.5   709.3   832.3   968.6  1360.6 10300.5 29854.3  99783.0    99826
read      439.9   491.4    68.9   123.1   144.8   357.8   451.1   507.0   550.8   611.3   696.4  1035.0  2047.3  5477.8 12843.6  49684.3    49516
read      390.1   336.7    74.4   120.4   141.4   344.5   435.0   492.2   531.9   575.1   633.1   801.3  1240.0  3820.3 11880.4  25998.7    25895
read      407.7   392.3    68.9   123.7   145.7   341.2   434.4   489.3   530.1   582.6   656.9   798.2  2079.6  3355.5  8300.8  65011.7    64849
read      405.7   414.2    68.9   127.9   152.1   344.4   434.9   489.7   531.3   582.8   653.5   782.0  1985.4  3855.7 12336.5  79573.0    79516
read      403.5   343.1    68.9   121.8   143.2   344.8   434.6   486.7   528.0   581.5   655.9   815.7  1835.9  2632.6  8619.7  55080.0    55109
read      403.5   368.2    68.9   123.2   145.6   340.0   430.4   484.4   526.5   578.3   650.0   790.5  2075.0  3358.1  8135.6  70078.0    69984
read      394.3   342.7    68.9   120.6   141.7   349.3   434.3   490.7   533.4   581.8   641.3   795.5  1398.2  2326.2 12854.2  34407.3    34454
read      396.3   353.4    68.9   120.4   142.1   334.7   424.2   475.2   516.4   567.5   636.6   778.4  1893.1  3313.0  7414.4  64975.0    64785
read      399.9   368.7    68.9   120.8   142.1   347.9   433.2   485.9   528.3   580.6   646.8   818.4  1601.9  2369.1 11214.5  44008.7    43963
read      392.3   330.5    68.9   130.3   156.2   345.8   429.8   480.1   518.4   566.4   632.6   745.7  1213.2  3698.7  9423.7  90331.0    90279
read      402.9   384.0    68.9   122.6   144.5   340.2   430.3   482.5   523.1   573.6   641.5   781.9  1975.9  3424.0 12217.1  62172.3    62151
read      401.2   338.5    74.4   121.5   143.0   351.8   437.0   489.9   531.7   582.8   649.8   798.3  1663.8  2473.8 10228.3  46883.0    46958
read      395.5   380.7    68.9   125.9   149.8   339.0   425.9   477.4   518.0   567.7   636.1   751.6  1999.7  3633.0 10592.3  82301.7    82432
read      398.2   356.5    68.9   123.5   145.2   351.2   435.4   487.1   526.9   577.3   641.7   781.9  1627.8  2446.2 13360.2  45699.0    45518
read      409.5   350.9    74.4   138.9   168.7   366.2   451.8   502.3   541.0   589.9   659.9   780.5  1110.5  3674.2 14902.4  97152.3    97055
read      388.9   275.5    68.9   121.5   142.4   347.3   438.7   496.3   536.7   581.6   641.0   792.7  1260.5  1884.1  7931.8  29064.3    28977
read      402.3   397.1    68.9   124.0   146.3   337.9   427.7   479.4   520.1   571.7   641.5   772.2  2232.5  3441.6 12219.9  72429.3    72436
read      330.5   376.8    86.8   161.2   205.7   308.0   340.9   361.4   376.0   394.4   417.6   458.2   594.0  5514.5 16907.9   5101.0     5078
read      400.8   400.4    68.9   126.3   150.4   343.0   433.1   486.3   526.6   576.5   645.0   769.8  1838.6  3643.0 16121.5  80822.7    81357
read      393.1   300.5    68.9   122.2   143.4   351.8   439.2   496.6   538.4   585.4   643.6   777.3  1302.7  2374.1 10407.6  28743.3    28531
read      405.1   430.0    68.9   130.4   156.4   351.9   436.9   489.3   528.9   579.1   650.4   770.9  1498.4  4145.0 15555.4  87287.3    87140
read      392.2   301.4    74.4   120.3   141.6   348.2   431.2   485.6   529.7   580.5   642.6   808.3  1423.6  1925.4  8786.2  36750.0    36881
read      370.0   318.7    74.4   129.7   151.5   359.4   421.0   455.4   481.2   512.5   554.5   634.1   880.4  4200.8 12072.9  12936.7    12972
read      424.9   345.7    74.4   125.3   148.5   373.5   464.2   520.6   567.0   624.6   699.5   878.9  1671.3  2585.8 12006.3  41853.0    41961
read      401.8   416.4    68.9   124.4   147.2   339.8   427.2   480.2   521.0   571.5   639.5   765.3  2128.8  3746.5 12707.6  76530.3    76602
read      396.2   339.9    68.9   132.5   158.9   349.4   434.7   486.1   525.2   573.4   636.7   750.3  1177.9  3482.8  8143.6  93242.3    93251
read      392.9   316.6    74.4   120.8   141.2   351.8   435.2   489.5   533.3   583.2   641.6   771.9  1422.8  2102.3 11694.3  35326.3    35269
read      401.5   383.7    68.9   128.5   154.0   346.1   432.2   485.4   526.2   575.4   642.6   765.1  1754.6  3876.6  8470.1  86557.0    86366
read      391.0   275.8    68.9   121.5   142.8   354.2   440.3   497.2   538.8   586.0   646.2   770.3  1278.9  2462.2  7961.9  29212.0    29241
read      397.6   332.8    68.9   121.3   143.0   342.2   431.7   482.7   523.6   576.0   642.0   780.3  1810.2  2564.8  8060.2  57260.0    57116
read      398.6   444.9    68.9   125.8   149.3   338.5   423.5   473.6   512.1   560.9   628.6   742.8  2135.5  4650.7 13453.3  81331.0    81511
read      396.8   306.3    68.9   122.0   142.8   351.7   437.1   489.0   530.9   582.1   650.4   792.2  1603.2  2188.8  6852.5  44952.0    45059
read      399.0   351.2    68.9   124.9   148.0   340.8   430.7   485.2   527.1   578.8   649.7   778.7  1867.5  3387.9  9609.4  75649.0    75774
read      395.8   367.4    68.9   120.8   142.2   335.0   424.9   476.1   517.2   568.4   636.3   775.4  1891.7  3091.3  9453.1  61724.0    61736
read      353.9   285.2    80.4   140.5   167.2   342.7   393.1   420.0   438.5   463.3   499.1   561.8   758.1  3823.4  9005.7   8979.0     8949
read      396.7   354.4    68.9   122.8   144.6   335.5   427.0   479.1   520.4   571.7   638.8   769.1  2017.7  3083.5  8004.4  66314.0    66290
read      408.0   353.3    68.9   129.7   155.7   350.3   442.4   497.3   539.8   590.7   662.6   787.5  1851.1  3485.0  9792.4  82839.3    82937
read      398.8   384.1    68.9   124.7   147.5   343.6   432.9   485.6   526.0   576.6   643.7   758.6  1888.5  3759.9 10337.3  74269.3    74263
read      394.2   311.3    68.9   122.7   144.4   359.4   449.6   505.1   546.0   589.7   645.4   762.0  1197.9  2351.9 12262.8  25768.0    25664
read      393.3   336.8    68.9   122.1   143.8   337.1   426.1   478.6   518.6   568.8   635.6   748.9  1898.7  2984.3  7604.0  64045.0    64314
read      384.7   344.2    68.9   122.7   144.1   350.0   438.8   488.8   524.1   564.3   616.6   725.2  1169.3  3584.2 12735.3  23774.7    23804
read      393.2   376.5    68.9   121.7   142.9   335.9   423.3   471.8   510.8   561.8   630.1   746.5  1910.1  3359.6 11104.4  66314.3    66356
read      406.6   312.7    68.9   124.6   147.2   357.6   447.9   500.8   543.7   596.4   668.1   804.4  1701.5  2387.3  9206.9  49384.0    49506
read      419.3   376.4    68.9   126.6   149.4   357.7   452.1   506.5   550.7   606.8   683.3   845.1  1897.9  2923.7 10174.3  54714.0    54758
read      399.7   356.9    68.9   126.1   148.5   342.8   433.1   486.8   528.3   580.3   650.1   772.1  1954.4  3373.7  8008.0  72466.7    72283
read      409.3   355.1    68.9   137.7   167.5   365.6   453.6   504.4   543.2   590.4   659.2   788.2  1142.0  3406.8 10294.3  95659.7    95641
read      384.7   319.9    74.4   122.9   143.8   351.3   441.6   493.5   530.5   571.8   626.1   730.5  1134.5  3188.1 12621.9  24096.0    24157
read      360.8   297.8    74.4   127.2   148.6   346.6   418.4   453.8   478.4   509.0   548.0   627.6   881.1  3873.8  7828.7  15049.7    15088
read      393.4   338.6    68.9   122.8   145.6   338.8   426.2   477.8   518.3   568.2   634.8   747.1  1869.3  3435.9  6692.6  73681.0    73735
read      395.4   393.1    68.9   124.2   147.2   336.2   424.7   476.9   517.8   567.3   634.8   751.3  2019.2  3451.4 12582.0  75816.0    75655
read      397.2   348.5    68.9   120.3   141.4   347.3   432.7   484.0   524.9   575.4   640.2   794.0  1623.4  2497.2 10070.5  44953.3    44689
read      387.0   285.8    68.9   120.1   141.2   349.1   431.0   480.6   522.6   571.2   631.3   745.0  1442.9  1885.5  8117.3  37756.3    37890
read      388.9   341.8    68.9   119.3   140.0   342.5   426.2   474.9   513.9   563.2   625.7   741.2  1663.9  2557.2  8722.8  50691.3    50565
read      396.5   395.3    74.4   124.8   147.8   338.8   426.2   478.2   518.5   567.4   634.1   747.2  1905.2  3682.6 12510.8  81289.3    81326
read      391.3   386.6    68.9   121.7   143.6   333.7   418.6   469.4   510.4   559.9   626.5   743.0  2010.1  3409.4  8346.3  75606.3    75641
read      400.2   298.3    68.9   134.3   162.9   358.6   444.8   496.9   536.6   583.8   645.3   760.2  1109.1  3611.0  9198.2  97000.0    97055
read      386.8   262.4    74.4   123.3   144.6   348.5   438.5   493.1   531.9   575.9   633.3   769.0  1229.7  2408.7  7559.5  26280.3    26336
read      394.5   368.4    68.9   121.4   142.9   336.8   426.4   477.6   519.0   568.7   634.8   760.8  1876.1  2909.8 12636.0  63899.7    63820
read      399.2   384.6    68.9   128.6   154.1   347.3   434.4   486.4   526.1   576.3   644.7   764.1  1533.6  3475.0 11174.9  85136.7    85404
read      369.5   241.1    74.4   124.2   146.0   354.7   434.8   477.7   507.8   542.6   587.3   671.6   958.3  1262.0  8083.1  18215.7    18025
read      400.8   343.8    68.9   121.3   142.4   356.7   439.2   492.3   535.1   587.6   652.7   782.2  1574.8  3121.2 12391.2  42254.3    42168
read      401.3   301.7    74.4   123.0   144.9   358.7   446.5   501.3   545.1   597.0   662.0   804.9  1461.3  1970.3  7400.3  37478.7    37351
read      421.7   303.3    74.4   127.6   151.6   380.3   471.8   532.9   578.7   630.2   697.1   862.5  1429.5  2014.2  7698.9  31535.3    31615
read      432.9   364.9    74.4   126.9   150.2   377.1   473.1   535.1   582.4   639.5   718.2   892.1  1786.9  2983.1  9515.7  46276.7    46356
read      418.9   323.9    74.4   127.4   151.0   383.9   482.3   539.6   580.2   626.8   689.2   826.1  1269.0  2242.2  7897.3  24691.0    24714
read      396.3   350.2    74.4   122.7   144.6   337.2   428.5   479.9   519.4   569.5   636.3   755.6  2023.8  3067.5  7782.7  67734.7    67626
read      362.3   233.7    74.4   124.9   145.4   353.3   428.0   465.0   491.8   523.0   564.9   636.1   869.8  3114.1  7864.0  15795.0    15739
read      403.9   434.7    68.9   129.1   154.6   349.3   438.7   491.5   531.6   582.5   652.8   775.4  1356.7  3792.5 13852.4  87602.3    87755
read      361.7   211.6    74.4   127.4   148.6   357.4   424.5   459.8   485.6   515.7   555.1   626.7   845.2  1216.0  6809.3  14421.3    14357
read      402.0   329.6    68.9   121.5   143.2   348.8   436.8   489.7   531.6   584.6   653.6   795.9  1780.9  2540.3  7803.5  51512.0    51514
read      397.0   420.4    68.9   123.3   145.8   335.4   423.0   473.7   512.0   562.7   629.6   741.2  2144.8  4057.3 12058.7  71945.7    72102
read      387.6   350.0    68.9   126.3   149.5   335.6   419.6   469.7   509.1   559.0   626.2   735.8  1856.3  3478.5 10856.9  84760.7    84799
read      369.9   266.1    68.9   121.5   142.7   343.6   432.1   478.3   510.9   548.6   598.8   694.3  1015.5  1485.8  8356.5  21108.3    21168
read      398.4   355.3    74.4   120.9   142.4   353.8   437.6   490.4   532.9   583.8   649.5   777.2  1559.9  3113.7 12356.2  43649.0    43828
read      367.2   319.4    74.4   129.1   151.1   354.2   420.3   452.9   475.6   505.1   544.5   617.4   872.0  4664.8  8772.3  13425.3    13381
read      391.4   335.8    68.9   122.6   144.7   338.2   426.1   478.3   519.0   571.3   639.0   758.1  1856.5  3106.0  7552.0  69652.7    70057
read      389.5   400.7    68.9   126.1   148.6   359.8   446.1   490.5   523.3   562.7   613.6   716.3  1077.4  4353.8 14614.6  19357.3    19482
read      381.1   267.1    74.4   132.6   155.7   370.0   440.0   475.0   501.1   533.4   577.8   655.8   926.1  4204.0  8119.9  13759.0    13593
read      395.5   264.0    68.9   123.7   146.0   362.9   449.5   504.4   545.6   591.6   649.3   751.3  1299.3  1873.6  7640.7  31023.3    30935
read      386.0   272.6    68.9   122.7   144.8   351.9   438.4   493.4   532.9   577.6   632.7   744.4  1212.5  1532.4  8042.6  27604.3    27564
read      398.0   392.6    68.9   129.8   155.5   346.1   430.6   481.7   521.2   570.7   636.8   748.7  1451.7  4006.2 11390.9  89241.3    89146
read      373.9   410.5    74.4   131.5   155.2   356.6   419.0   450.5   472.3   502.1   541.8   612.2   822.9  5715.1 15293.6  12069.0    12015
read      367.9   364.0    74.4   130.9   154.0   350.1   411.8   444.3   467.2   497.5   538.6   614.2   845.4  5598.7 12506.2  12375.3    12458
read      429.0   336.5    68.9   127.6   152.0   381.6   472.5   528.5   571.9   624.2   692.2   849.4  1699.8  2764.2  9501.1  43167.3    43213
read      418.5   319.2    68.9   125.2   148.6   374.3   464.4   522.6   567.8   621.2   687.0   840.1  1487.7  2964.1  7922.3  34649.7    34454
read      398.9   350.7    68.9   126.3   149.9   343.5   431.0   484.6   526.0   576.8   646.0   760.9  1919.4  3725.0  7960.4  79150.0    79142
read      398.2   336.2    68.9   121.6   143.3   354.0   439.4   491.3   533.8   585.7   652.0   786.8  1552.8  2315.6 11848.0  43751.3    43458
read      397.6   360.4    68.9   121.9   143.3   339.1   429.1   479.8   518.7   568.6   636.4   766.0  2002.9  3052.3 10765.0  65435.7    65461
read      370.6   289.8    74.4   124.3   145.9   352.0   431.6   471.6   502.5   538.4   584.9   669.8   960.4  3571.5 11431.1  17947.7    17883
read      387.0   236.6    68.9   125.1   148.6   361.9   453.7   504.5   540.4   579.7   630.1   723.5  1074.8  1499.4  5725.0  21937.0    21816
read      407.7   385.8    68.9   133.8   162.2   358.3   445.9   497.1   535.6   584.3   651.9   772.6  1174.5  3859.3 12570.4  92122.7    92112
read      393.4   373.4    74.4   128.3   153.0   342.6   428.8   480.1   520.2   569.9   637.0   747.9  1472.9  3618.7 12535.5  86624.7    86516
read      393.3   370.8    68.9   126.9   151.3   339.8   425.2   474.9   514.7   565.0   633.8   745.4  1736.9  3618.4 12576.4  85698.7    85434
read      391.8   306.1    68.9   120.3   141.9   350.0   435.3   484.5   524.9   574.9   638.2   747.7  1607.1  2346.1  7289.9  49217.0    49269
read      392.4   348.8    68.9   121.3   142.6   336.9   426.9   477.0   516.0   566.1   631.2   744.9  1935.5  2885.3 10465.9  64808.0    64819
read      391.8   322.9    68.9   120.4   141.3   349.9   434.2   484.0   523.2   571.7   633.4   748.4  1559.1  2295.3  9011.0  45620.7    45466
